Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
125,0,40.577974360541006,2024-09-21 16:00:00+00:00,2560.19,103.8873241780966,2024-09-22 16:00:00+00:00,2571.22,104.33489923531023,239.35283378334418,0.0023039657212941284,Long,Closed,125
126,0,40.14172789129279,2024-09-23 00:00:00+00:00,2593.97,104.1264378981723,2024-09-23 08:00:00+00:00,2646.06,106.2174205040342,1880.6387474552334,0.01806110710609609,Long,Closed,126
127,0,39.83345842141151,2024-09-24 08:00:00+00:00,2661.21,106.00519788563543,2024-09-26 08:00:00+00:00,2620.15,104.36963608286138,-1845.9366367516484,-0.017413642666305795,Long,Closed,127
128,0,39.32566612102522,2024-09-30 00:00:00+00:00,2648.68,104.16110534142354,2024-09-30 16:00:00+00:00,2603.59,102.38791105604007,-1979.7433017944886,-0.019006550432668197,Long,Closed,128
129,0,41.660383894608486,2024-10-14 00:00:00+00:00,2452.77,102.18333980516763,2024-10-14 08:00:00+00:00,2524.58,105.1749719726507,2784.273855694016,0.02724782592742094,Long,Closed,129
130,0,41.99063581861551,2024-10-28 00:00:00+00:00,2499.72,104.96483216849447,2024-10-29 22:00:00+00:00,2636.63,110.71377011843622,5533.25934763972,0.052715364120781684,Long,Closed,130
131,0,41.49254164912344,2024-10-30 08:00:00+00:00,2662.95,110.49256378451537,2024-10-30 20:00:00+00:00,2679.49,111.17885042340976,464.6152246685709,0.004204945642990028,Long,Closed,131
132,0,35.23408524199643,2024-11-17 00:00:00+00:00,3149.13,110.95671485811181,2024-11-18 00:00:00+00:00,3097.99,109.15484373885252,-2021.982677872668,-0.018223166398338497,Long,Closed,132
133,0,34.6800900750896,2024-11-21 08:00:00+00:00,3141.19,108.93675214295217,2024-11-21 12:00:00+00:00,3284.99,113.92374909576858,4764.136451559148,0.04373305021345415,Long,Closed,133
134,0,31.213419541708635,2024-11-28 00:00:00+00:00,3642.54,113.69612921743828,2024-12-02 17:00:00+00:00,3566.35,111.3179787825726,-2603.1645428827837,-0.022895806223129794,Long,Closed,134
135,0,31.278577750091213,2024-12-03 16:00:00+00:00,3551.81,111.09556523854553,2024-12-05 08:00:00+00:00,3907.3,122.2147868429314,10885.91125229845,0.09798691089895019,Long,Closed,135
136,0,30.514010170778008,2024-12-07 16:00:00+00:00,3997.2,121.97060145462456,2024-12-09 21:00:00+00:00,3698.36,112.85179465519856,-9353.629195545112,-0.07668757129990979,Long,Closed,136
137,0,30.083583048149023,2024-12-11 13:00:00+00:00,3743.78,112.62631654398865,2024-12-18 01:00:00+00:00,3845.06,115.67318183511588,2818.565792737422,0.02502581882482414,Long,Closed,137
